Entity,Code,Year,Oil
Other Middle East (EI),,1976,101.46921
Other Middle East (EI),,1977,111.68159
Other Middle East (EI),,1978,121.97486
Other Middle East (EI),,1979,139.56151
Other Middle East (EI),,1980,146.5537
Other Middle East (EI),,1981,157.68828
Other Middle East (EI),,1982,176.21642
Other Middle East (EI),,1983,190.7189
Other Middle East (EI),,1984,206.40521
Other Middle East (EI),,1985,211.30382
Other Middle East (EI),,1986,207.8273
Other Middle East (EI),,1987,220.76485
Other Middle East (EI),,1988,222.51076
Other Middle East (EI),,1989,219.85143
Other Middle East (EI),,1990,234.68332
Other Middle East (EI),,1991,255.40208
Other Middle East (EI),,1992,258.81937
Other Middle East (EI),,1993,264.9411
Other Middle East (EI),,1994,278.3801
Other Middle East (EI),,1995,290.08856
Other Middle East (EI),,1996,297.34894
Other Middle East (EI),,1997,303.57788
Other Middle East (EI),,1998,326.57355
Other Middle East (EI),,1999,332.66068
Other Middle East (EI),,2000,334.43723
Other Middle East (EI),,2001,342.30258
Other Middle East (EI),,2002,350.46237
Other Middle East (EI),,2003,359.58228
Other Middle East (EI),,2004,381.91455
Other Middle East (EI),,2005,434.9529
Other Middle East (EI),,2006,437.4495
Other Middle East (EI),,2007,447.22488
Other Middle East (EI),,2008,469.48502
Other Middle East (EI),,2009,459.24048
Other Middle East (EI),,2010,427.54507
Other Middle East (EI),,2011,427.1062
Other Middle East (EI),,2012,391.97012
Other Middle East (EI),,2013,367.80118
Other Middle East (EI),,2014,387.2821
Other Middle East (EI),,2015,331.1589
Other Middle East (EI),,2016,306.11075
Other Middle East (EI),,2017,326.49423
Other Middle East (EI),,2018,341.56168
Other Middle East (EI),,2019,333.69293
Other Middle East (EI),,2020,304.3602
Other Middle East (EI),,2021,294.0959
Other Middle East (EI),,2022,293.50235
Other Middle East (EI),,2023,296.83084
Other Middle East (EI),,2024,298.3719
Other Northern Africa (EI),,1965,21.499645
Other Northern Africa (EI),,1966,22.920618
Other Northern Africa (EI),,1967,24.180542
Other Northern Africa (EI),,1968,26.853968
Other Northern Africa (EI),,1969,28.624992
Other Northern Africa (EI),,1970,29.670698
Other Northern Africa (EI),,1971,26.677294
Other Northern Africa (EI),,1972,30.593481
Other Northern Africa (EI),,1973,37.6097
Other Northern Africa (EI),,1974,40.351715
Other Northern Africa (EI),,1975,40.92312
Other Northern Africa (EI),,1976,53.979774
Other Northern Africa (EI),,1977,61.638653
Other Northern Africa (EI),,1978,67.70329
Other Northern Africa (EI),,1979,73.96225
Other Northern Africa (EI),,1980,84.94063
Other Northern Africa (EI),,1981,95.04878
Other Northern Africa (EI),,1982,100.92901
Other Northern Africa (EI),,1983,109.491295
Other Northern Africa (EI),,1984,104.068855
Other Northern Africa (EI),,1985,108.90783
Other Northern Africa (EI),,1986,105.02594
Other Northern Africa (EI),,1987,121.5051
Other Northern Africa (EI),,1988,124.38438
Other Northern Africa (EI),,1989,125.54722
Other Northern Africa (EI),,1990,126.12196
Other Northern Africa (EI),,1991,128.75977
Other Northern Africa (EI),,1992,122.74099
Other Northern Africa (EI),,1993,136.18292
Other Northern Africa (EI),,1994,147.34013
Other Northern Africa (EI),,1995,154.73859
Other Northern Africa (EI),,1996,155.89726
Other Northern Africa (EI),,1997,161.79727
Other Northern Africa (EI),,1998,169.13235
Other Northern Africa (EI),,1999,176.12773
Other Northern Africa (EI),,2000,185.40541
Other Northern Africa (EI),,2001,184.64134
Other Northern Africa (EI),,2002,183.21599
Other Northern Africa (EI),,2003,195.72803
Other Northern Africa (EI),,2004,195.83707
Other Northern Africa (EI),,2005,207.68556
Other Northern Africa (EI),,2006,218.64392
Other Northern Africa (EI),,2007,202.24338
Other Northern Africa (EI),,2008,206.8583
Other Northern Africa (EI),,2009,220.87206
Other Northern Africa (EI),,2010,225.49707
Other Northern Africa (EI),,2011,149.50333
Other Northern Africa (EI),,2012,190.7503
Other Northern Africa (EI),,2013,199.4059
Other Northern Africa (EI),,2014,203.7302
Other Northern Africa (EI),,2015,180.4278
Other Northern Africa (EI),,2016,168.18935
Other Northern Africa (EI),,2017,185.5907
Other Northern Africa (EI),,2018,188.64178
Other Northern Africa (EI),,2019,183.04341
Other Northern Africa (EI),,2020,170.71693
Other Northern Africa (EI),,2021,193.82188
Other Northern Africa (EI),,2022,213.88438
Other Northern Africa (EI),,2023,230.69685
Other Northern Africa (EI),,2024,242.22868
Other South America (EI),,1965,36.97546
Other South America (EI),,1966,36.50606
Other South America (EI),,1967,37.54067
Other South America (EI),,1968,38.30692
Other South America (EI),,1969,41.0165
Other South America (EI),,1970,42.581207
Other South America (EI),,1971,43.66577
Other South America (EI),,1972,46.28043
Other South America (EI),,1973,47.24591
Other South America (EI),,1974,45.180435
Other South America (EI),,1975,50.419384
Other South America (EI),,1976,52.24743
Other South America (EI),,1977,53.69681
Other South America (EI),,1978,59.20731
Other South America (EI),,1979,62.039497
Other South America (EI),,1980,59.759865
Other South America (EI),,1981,59.631756
Other South America (EI),,1982,54.556164
Other South America (EI),,1983,48.869717
Other South America (EI),,1984,47.872337
Other South America (EI),,1985,47.019157
Other South America (EI),,1986,46.263866
Other South America (EI),,1987,47.213387
Other South America (EI),,1988,51.70772
Other South America (EI),,1989,52.52001
Other South America (EI),,1990,49.67177
Other South America (EI),,1991,54.007076
Other South America (EI),,1992,57.372494
Other South America (EI),,1993,60.10441
Other South America (EI),,1994,62.149147
Other South America (EI),,1995,71.45427
Other South America (EI),,1996,74.76357
Other South America (EI),,1997,74.428406
Other South America (EI),,1998,75.63734
Other South America (EI),,1999,83.55765
Other South America (EI),,2000,74.2561
Other South America (EI),,2001,70.93361
Other South America (EI),,2002,70.27984
Other South America (EI),,2003,72.17634
Other South America (EI),,2004,77.56307
Other South America (EI),,2005,77.77108
Other South America (EI),,2006,80.117516
Other South America (EI),,2007,87.35976
Other South America (EI),,2008,98.38644
Other South America (EI),,2009,99.45444
Other South America (EI),,2010,99.21157
Other South America (EI),,2011,106.34667
Other South America (EI),,2012,108.11798
Other South America (EI),,2013,110.29523
Other South America (EI),,2014,110.39547
Other South America (EI),,2015,112.78038
Other South America (EI),,2016,118.54318
Other South America (EI),,2017,120.7012
Other South America (EI),,2018,125.149605
Other South America (EI),,2019,128.44044
Other South America (EI),,2020,115.27781
Other South America (EI),,2021,134.14413
Other South America (EI),,2022,137.44348
Other South America (EI),,2023,139.5911
Other South America (EI),,2024,145.15648
Other Southern Africa (EI),,1965,0.8826726
Other Southern Africa (EI),,1966,0.8853896
Other Southern Africa (EI),,1967,0.92218363
Other Southern Africa (EI),,1968,0.9274876
Other Southern Africa (EI),,1969,0.9342522
Other Southern Africa (EI),,1970,0.94720644
Other Southern Africa (EI),,1971,0.9769534
Other Southern Africa (EI),,1972,1.0734878
Other Southern Africa (EI),,1973,1.311886
Other Southern Africa (EI),,1974,1.9701889
Other Southern Africa (EI),,1975,1.9861282
Other Southern Africa (EI),,1976,1.7178491
Other Southern Africa (EI),,1977,1.6709601
Other Southern Africa (EI),,1978,2.0676777
Other Southern Africa (EI),,1979,2.2925158
Other Southern Africa (EI),,1980,2.3986268
Other Southern Africa (EI),,1981,2.5718095
Other Southern Africa (EI),,1982,2.5340593
Other Southern Africa (EI),,1983,2.516029
Other Southern Africa (EI),,1984,2.5575464
Other Southern Africa (EI),,1985,2.6168897
Other Southern Africa (EI),,1986,3.0189898
Other Southern Africa (EI),,1987,3.1930535
Other Southern Africa (EI),,1988,3.5157273
Other Southern Africa (EI),,1989,4.225891
Other Southern Africa (EI),,1990,11.671857
Other Southern Africa (EI),,1991,11.7645445
Other Southern Africa (EI),,1992,13.456968
Other Southern Africa (EI),,1993,13.5994
Other Southern Africa (EI),,1994,13.817241
Other Southern Africa (EI),,1995,15.313
Other Southern Africa (EI),,1996,15.5384655
Other Southern Africa (EI),,1997,16.655138
Other Southern Africa (EI),,1998,17.334877
Other Southern Africa (EI),,1999,18.275957
Other Southern Africa (EI),,2000,18.534174
Other Southern Africa (EI),,2001,20.49826
Other Southern Africa (EI),,2002,19.758963
Other Southern Africa (EI),,2003,20.613594
Other Southern Africa (EI),,2004,20.672073
Other Southern Africa (EI),,2005,21.577198
Other Southern Africa (EI),,2006,21.525297
Other Southern Africa (EI),,2007,22.51596
Other Southern Africa (EI),,2008,24.98385
Other Southern Africa (EI),,2009,24.979403
Other Southern Africa (EI),,2010,24.520107
Other Southern Africa (EI),,2011,25.39341
Other Southern Africa (EI),,2012,26.560326
Other Southern Africa (EI),,2013,28.031406
Other Southern Africa (EI),,2014,28.642775
Other Southern Africa (EI),,2015,30.605911
Other Southern Africa (EI),,2016,30.93985
Other Southern Africa (EI),,2017,30.170649
Other Southern Africa (EI),,2018,32.88263
Other Southern Africa (EI),,2019,31.921099
Other Southern Africa (EI),,2020,29.153753
Other Southern Africa (EI),,2021,30.691528
Other Southern Africa (EI),,2022,31.728363
Other Southern Africa (EI),,2023,32.05491
Other Southern Africa (EI),,2024,32.32896
Pakistan,PAK,1965,44.92068
Pakistan,PAK,1966,46.11689
Pakistan,PAK,1967,51.5479
Pakistan,PAK,1968,58.71033
Pakistan,PAK,1969,55.06346
Pakistan,PAK,1970,54.475094
Pakistan,PAK,1971,51.2266
Pakistan,PAK,1972,42.280205
Pakistan,PAK,1973,43.33429
Pakistan,PAK,1974,46.68848
Pakistan,PAK,1975,48.48073
Pakistan,PAK,1976,48.495506
Pakistan,PAK,1977,51.05294
Pakistan,PAK,1978,53.865547
Pakistan,PAK,1979,57.54363
Pakistan,PAK,1980,60.102444
Pakistan,PAK,1981,63.786694
Pakistan,PAK,1982,70.18829
Pakistan,PAK,1983,77.34512
Pakistan,PAK,1984,83.87066
Pakistan,PAK,1985,89.51502
Pakistan,PAK,1986,96.47393
Pakistan,PAK,1987,105.70087
Pakistan,PAK,1988,113.84892
Pakistan,PAK,1989,122.017136
Pakistan,PAK,1990,127.602325
Pakistan,PAK,1991,134.32481
Pakistan,PAK,1992,146.81076
Pakistan,PAK,1993,160.0418
Pakistan,PAK,1994,171.56282
Pakistan,PAK,1995,185.97589
Pakistan,PAK,1996,195.58961
Pakistan,PAK,1997,201.5909
Pakistan,PAK,1998,208.43974
Pakistan,PAK,1999,216.01378
Pakistan,PAK,2000,223.08224
Pakistan,PAK,2001,218.72188
Pakistan,PAK,2002,213.196
Pakistan,PAK,2003,189.23907
Pakistan,PAK,2004,191.35683
Pakistan,PAK,2005,181.89467
Pakistan,PAK,2006,208.9376
Pakistan,PAK,2007,227.31567
Pakistan,PAK,2008,230.70963
Pakistan,PAK,2009,246.17116
Pakistan,PAK,2010,243.88008
Pakistan,PAK,2011,245.5318
Pakistan,PAK,2012,237.93188
Pakistan,PAK,2013,260.81177
Pakistan,PAK,2014,269.72635
Pakistan,PAK,2015,293.9605
Pakistan,PAK,2016,328.8486
Pakistan,PAK,2017,339.49326
Pakistan,PAK,2018,284.8369
Pakistan,PAK,2019,255.64151
Pakistan,PAK,2020,250.0316
Pakistan,PAK,2021,289.22247
Pakistan,PAK,2022,281.94827
Pakistan,PAK,2023,223.84207
Pakistan,PAK,2024,229.7078
Peru,PER,1965,43.167366
Peru,PER,1966,54.434715
Peru,PER,1967,54.83334
Peru,PER,1968,55.010834
Peru,PER,1969,54.147644
Peru,PER,1970,56.897606
Peru,PER,1971,56.256172
Peru,PER,1972,48.01101
Peru,PER,1973,55.933968
Peru,PER,1974,65.89939
Peru,PER,1975,69.020676
Peru,PER,1976,69.956894
Peru,PER,1977,69.8767
Peru,PER,1978,69.25631
Peru,PER,1979,71.98634
Peru,PER,1980,77.84784
Peru,PER,1981,79.46005
Peru,PER,1982,78.22812
Peru,PER,1983,67.83568
Peru,PER,1984,70.013115
Peru,PER,1985,67.58711
Peru,PER,1986,72.71551
Peru,PER,1987,80.29432
Peru,PER,1988,78.54944
Peru,PER,1989,69.60631
Peru,PER,1990,69.653175
Peru,PER,1991,64.45394
Peru,PER,1992,67.45526
Peru,PER,1993,70.536446
Peru,PER,1994,76.61635
Peru,PER,1995,86.40599
Peru,PER,1996,89.128136
Peru,PER,1997,88.13827
Peru,PER,1998,88.67419
Peru,PER,1999,90.520706
Peru,PER,2000,88.370544
Peru,PER,2001,83.596954
Peru,PER,2002,82.79648
Peru,PER,2003,78.31694
Peru,PER,2004,87.44952
Peru,PER,2005,85.74552
Peru,PER,2006,81.61111
Peru,PER,2007,84.94668
Peru,PER,2008,95.09226
Peru,PER,2009,96.45016
Peru,PER,2010,101.51832
Peru,PER,2011,112.06888
Peru,PER,2012,111.44959
Peru,PER,2013,116.81106
Peru,PER,2014,114.93645
Peru,PER,2015,122.69016
Peru,PER,2016,130.31395
Peru,PER,2017,132.51405
Peru,PER,2018,136.58823
Peru,PER,2019,140.72858
Peru,PER,2020,107.05611
Peru,PER,2021,132.77132
Peru,PER,2022,139.36807
Peru,PER,2023,143.33301
Peru,PER,2024,150.31696
Philippines,PHL,1965,57.4021
Philippines,PHL,1966,63.940327
Philippines,PHL,1967,69.58127
Philippines,PHL,1968,82.39472
Philippines,PHL,1969,88.841705
Philippines,PHL,1970,90.005615
Philippines,PHL,1971,97.47116
Philippines,PHL,1972,102.89429
Philippines,PHL,1973,114.859406
Philippines,PHL,1974,107.578
Philippines,PHL,1975,116.69449
Philippines,PHL,1976,119.77017
Philippines,PHL,1977,130.15947
Philippines,PHL,1978,134.74797
Philippines,PHL,1979,139.32352
Philippines,PHL,1980,130.49713
Philippines,PHL,1981,122.71493
Philippines,PHL,1982,122.00833
Philippines,PHL,1983,122.14318
Philippines,PHL,1984,99.97544
Philippines,PHL,1985,88.851875
Philippines,PHL,1986,93.15117
Philippines,PHL,1987,108.55486
Philippines,PHL,1988,117.03594
Philippines,PHL,1989,134.99716
Philippines,PHL,1990,138.08572
Philippines,PHL,1991,134.88847
Philippines,PHL,1992,153.05324
Philippines,PHL,1993,168.78473
Philippines,PHL,1994,173.19214
Philippines,PHL,1995,203.4543
Philippines,PHL,1996,211.86565
Philippines,PHL,1997,231.8534
Philippines,PHL,1998,225.1748
Philippines,PHL,1999,212.49382
Philippines,PHL,2000,197.78395
Philippines,PHL,2001,196.75143
Philippines,PHL,2002,187.04333
Philippines,PHL,2003,185.97559
Philippines,PHL,2004,189.62132
Philippines,PHL,2005,174.7675
Philippines,PHL,2006,160.22678
Philippines,PHL,2007,166.13818
Philippines,PHL,2008,158.71425
Philippines,PHL,2009,166.45232
Philippines,PHL,2010,173.30891
Philippines,PHL,2011,163.80655
Philippines,PHL,2012,170.33029
Philippines,PHL,2013,178.72589
Philippines,PHL,2014,189.80965
Philippines,PHL,2015,216.02942
Philippines,PHL,2016,231.9747
Philippines,PHL,2017,248.08119
Philippines,PHL,2018,252.43062
Philippines,PHL,2019,256.9457
Philippines,PHL,2020,209.64641
Philippines,PHL,2021,225.79019
Philippines,PHL,2022,247.79443
Philippines,PHL,2023,254.29778
Philippines,PHL,2024,267.58478
Poland,POL,1965,64.42476
Poland,POL,1966,67.00853
Poland,POL,1967,72.72037
Poland,POL,1968,90.98808
Poland,POL,1969,100.078026
Poland,POL,1970,105.8436
Poland,POL,1971,112.22479
Poland,POL,1972,125.95774
Poland,POL,1973,139.72865
Poland,POL,1974,147.14691
Poland,POL,1975,160.17279
Poland,POL,1976,176.80226
Poland,POL,1977,189.19632
Poland,POL,1978,202.32387
Poland,POL,1979,206.29735
Poland,POL,1980,203.74902
Poland,POL,1981,191.03615
Poland,POL,1982,180.37706
Poland,POL,1983,186.44765
Poland,POL,1984,191.37543
Poland,POL,1985,194.5768
Poland,POL,1986,200.98262
Poland,POL,1987,203.58064
Poland,POL,1988,208.54102
Poland,POL,1989,207.10391
Poland,POL,1990,189.75511
Poland,POL,1991,179.19951
Poland,POL,1992,163.77094
Poland,POL,1993,168.93677
Poland,POL,1994,178.15416
Poland,POL,1995,180.45341
Poland,POL,1996,210.81299
Poland,POL,1997,219.71667
Poland,POL,1998,249.8809
Poland,POL,1999,261.7574
Poland,POL,2000,240.63138
Poland,POL,2001,235.07964
Poland,POL,2002,239.5985
Poland,POL,2003,243.36378
Poland,POL,2004,260.05814
Poland,POL,2005,266.56586
Poland,POL,2006,284.99228
Poland,POL,2007,292.6572
Poland,POL,2008,300.85117
Poland,POL,2009,298.74213
Poland,POL,2010,314.1251
Poland,POL,2011,311.50574
Poland,POL,2012,298.3708
Poland,POL,2013,277.3465
Poland,POL,2014,277.49698
Poland,POL,2015,292.9932
Poland,POL,2016,321.5872
Poland,POL,2017,362.9471
Poland,POL,2018,372.2887
Poland,POL,2019,379.48453
Poland,POL,2020,359.47464
Poland,POL,2021,375.10825
Poland,POL,2022,389.42603
Poland,POL,2023,388.3266
Poland,POL,2024,393.9731
Portugal,PRT,1965,30.529514
Portugal,PRT,1966,31.292534
Portugal,PRT,1967,34.5241
Portugal,PRT,1968,37.036827
Portugal,PRT,1969,38.868618
Portugal,PRT,1970,53.695103
Portugal,PRT,1971,60.925808
Portugal,PRT,1972,66.27051
Portugal,PRT,1973,72.85421
Portugal,PRT,1974,77.65475
Portugal,PRT,1975,81.327896
Portugal,PRT,1976,85.188934
Portugal,PRT,1977,84.28477
Portugal,PRT,1978,87.35162
Portugal,PRT,1979,93.42953
Portugal,PRT,1980,100.01279
Portugal,PRT,1981,106.01108
Portugal,PRT,1982,111.01078
Portugal,PRT,1983,112.03898
Portugal,PRT,1984,111.80505
Portugal,PRT,1985,108.32346
Portugal,PRT,1986,115.462204
Portugal,PRT,1987,112.17974
Portugal,PRT,1988,117.46575
Portugal,PRT,1989,147.89993
Portugal,PRT,1990,140.2395
Portugal,PRT,1991,146.44716
Portugal,PRT,1992,162.93637
Portugal,PRT,1993,153.68877
Portugal,PRT,1994,155.42723
Portugal,PRT,1995,167.95164
Portugal,PRT,1996,159.85767
Portugal,PRT,1997,171.57802
Portugal,PRT,1998,187.91159
Portugal,PRT,1999,193.70639
Portugal,PRT,2000,189.41814
Portugal,PRT,2001,189.5344
Portugal,PRT,2002,196.06563
Portugal,PRT,2003,184.26161
Portugal,PRT,2004,186.39532
Portugal,PRT,2005,192.48924
Portugal,PRT,2006,170.36935
Portugal,PRT,2007,172.20227
Portugal,PRT,2008,164.78693
Portugal,PRT,2009,152.80612
Portugal,PRT,2010,149.48178
Portugal,PRT,2011,140.12875
Portugal,PRT,2012,127.39728
Portugal,PRT,2013,130.73607
Portugal,PRT,2014,129.18199
Portugal,PRT,2015,132.16782
Portugal,PRT,2016,134.93422
Portugal,PRT,2017,135.99239
Portugal,PRT,2018,131.66093
Portugal,PRT,2019,139.91884
Portugal,PRT,2020,114.11291
Portugal,PRT,2021,117.3465
Portugal,PRT,2022,128.5056
Portugal,PRT,2023,125.77155
Portugal,PRT,2024,122.7249
Qatar,QAT,1965,0.57273304
Qatar,QAT,1966,0.57199776
Qatar,QAT,1967,0.86582726
Qatar,QAT,1968,1.1196642
Qatar,QAT,1969,1.30044
Qatar,QAT,1970,1.1239372
Qatar,QAT,1971,1.0794972
Qatar,QAT,1972,1.2848859
Qatar,QAT,1973,1.6680158
Qatar,QAT,1974,2.2778795
Qatar,QAT,1975,2.7142978
Qatar,QAT,1976,3.7372403
Qatar,QAT,1977,4.9303584
Qatar,QAT,1978,4.820811
Qatar,QAT,1979,5.219366
Qatar,QAT,1980,4.30046
Qatar,QAT,1981,6.3161616
Qatar,QAT,1982,7.013765
Qatar,QAT,1983,7.672108
Qatar,QAT,1984,9.03474
Qatar,QAT,1985,9.599014
Qatar,QAT,1986,12.040971
Qatar,QAT,1987,11.789599
Qatar,QAT,1988,12.888711
Qatar,QAT,1989,13.575521
Qatar,QAT,1990,13.632662
Qatar,QAT,1991,11.84232
Qatar,QAT,1992,13.675576
Qatar,QAT,1993,14.634062
Qatar,QAT,1994,16.94264
Qatar,QAT,1995,16.422976
Qatar,QAT,1996,18.12003
Qatar,QAT,1997,22.133371
Qatar,QAT,1998,23.50374
Qatar,QAT,1999,22.346224
Qatar,QAT,2000,21.87208
Qatar,QAT,2001,24.90919
Qatar,QAT,2002,28.160334
Qatar,QAT,2003,32.888073
Qatar,QAT,2004,40.44577
Qatar,QAT,2005,44.74746
Qatar,QAT,2006,57.56555
Qatar,QAT,2007,63.685043
Qatar,QAT,2008,77.1617
Qatar,QAT,2009,75.47389
Qatar,QAT,2010,81.08316
Qatar,QAT,2011,102.54465
Qatar,QAT,2012,108.15663
Qatar,QAT,2013,129.21953
Qatar,QAT,2014,136.32497
Qatar,QAT,2015,159.36671
Qatar,QAT,2016,168.92227
Qatar,QAT,2017,151.88354
Qatar,QAT,2018,154.9846
Qatar,QAT,2019,169.01854
Qatar,QAT,2020,126.878494
Qatar,QAT,2021,139.33305
Qatar,QAT,2022,163.16772
Qatar,QAT,2023,176.40724
Qatar,QAT,2024,183.43208
Romania,ROU,1965,84.556404
Romania,ROU,1966,88.13735
Romania,ROU,1967,99.876396
Romania,ROU,1968,105.33326
Romania,ROU,1969,117.42678
Romania,ROU,1970,127.266594
Romania,ROU,1971,129.28983
Romania,ROU,1972,138.00856
Romania,ROU,1973,155.25238
Romania,ROU,1974,142.95157
Romania,ROU,1975,162.52592
Romania,ROU,1976,181.33104
Romania,ROU,1977,195.90225
Romania,ROU,1978,217.8757
Romania,ROU,1979,231.76279
Romania,ROU,1980,219.39137
Romania,ROU,1981,196.67183
Romania,ROU,1982,193.75221
Romania,ROU,1983,173.10956
Romania,ROU,1984,165.70328
Romania,ROU,1985,177.1799
Romania,ROU,1986,189.89893
Romania,ROU,1987,209.30614
Romania,ROU,1988,196.1682
Romania,ROU,1989,202.27863
Romania,ROU,1990,220.01799
Romania,ROU,1991,182.63083
Romania,ROU,1992,149.54388
Romania,ROU,1993,141.77019
Romania,ROU,1994,131.53973
Romania,ROU,1995,158.80493
Romania,ROU,1996,152.25682
Romania,ROU,1997,159.24866
Romania,ROU,1998,139.62064
Romania,ROU,1999,110.90115
Romania,ROU,2000,116.51867
Romania,ROU,2001,124.17176
Romania,ROU,2002,125.24762
Romania,ROU,2003,111.20932
Romania,ROU,2004,129.37505
Romania,ROU,2005,125.39648
Romania,ROU,2006,121.60156
Romania,ROU,2007,121.717094
Romania,ROU,2008,119.239265
Romania,ROU,2009,106.05386
Romania,ROU,2010,100.38229
Romania,ROU,2011,105.37204
Romania,ROU,2012,106.77398
Romania,ROU,2013,100.04368
Romania,ROU,2014,102.80272
Romania,ROU,2015,104.60035
Romania,ROU,2016,109.42975
Romania,ROU,2017,115.04343
Romania,ROU,2018,114.96409
Romania,ROU,2019,120.234085
